GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
23173	5.50e-01	3.97e-01	0.0396	-0.8460976	-0.0334998	1246.57	METAP1	methionyl aminopeptidase 1
6901	5.50e-01	3.98e-01	0.056	0.8460377	0.0473484	2232.16	TAFAZZIN	tafazzin, phospholipid-lysophospholipid transacylase
8575	5.50e-01	3.98e-01	0.0537	0.8459464	0.0454558	757.04	PRKRA	protein activator of interferon induced protein kinase EIF2AK2
55296	5.50e-01	3.98e-01	0.105	0.8458434	0.0887719	247.57	TBC1D19	TBC1 domain family member 19
10525	5.50e-01	3.98e-01	0.0847	0.8457768	0.0716677	1718.67	HYOU1	hypoxia up-regulated 1
3931	5.50e-01	3.98e-01	0.0776	-0.8457541	-0.0655987	291.76	LCAT	lecithin-cholesterol acyltransferase
29092	5.50e-01	3.98e-01	0.1212	0.8452491	0.1024116	538.07	LINC00339	long intergenic non-protein coding RNA 339
89839	5.50e-01	3.98e-01	0.18	0.8450873	0.1521157	47.09	ARHGAP11B	Rho GTPase activating protein 11B
107985072	5.50e-01	3.98e-01	0.2293	-0.8447302	-0.1936683	257.33	LOC107985072	uncharacterized LOC107985072
107984984	5.50e-01	3.98e-01	0.1386	-0.8445891	-0.1170745	96.26	LOC107984984	
51564	5.51e-01	3.99e-01	0.0578	-0.8442091	-0.048802	7267.58	HDAC7	histone deacetylase 7
23258	5.51e-01	3.99e-01	0.1181	-0.8440411	-0.0997143	7492.68	DENND5A	DENN domain containing 5A
9205	5.51e-01	3.99e-01	0.0786	0.8441094	0.0663879	641.74	ZMYM5	zinc finger MYM-type containing 5
348110	5.51e-01	3.99e-01	0.3152	0.8440552	0.2660563	628.16	ARPIN	actin related protein 2/3 complex inhibitor
7582	5.51e-01	3.99e-01	0.0842	-0.8436523	-0.071059	1339.61	ZNF33B	zinc finger protein 33B
105377663	5.51e-01	3.99e-01	0.1502	0.8432828	0.126648	53.57	LOC105377663	uncharacterized LOC105377663
22883	5.51e-01	3.99e-01	0.0911	-0.8432313	-0.0768589	2915.92	CLSTN1	calsyntenin 1
22874	5.51e-01	3.99e-01	0.185	-0.8431275	-0.1559372	25.22	PLEKHA6	pleckstrin homology domain containing A6
159090	5.51e-01	3.99e-01	0.0607	-0.842651	-0.0511554	1536.19	PABIR2	PABIR family member 2
105373774	5.52e-01	4.00e-01	0.1678	-0.842486	-0.1414069	21.98	LOC105373774	
56302	5.52e-01	4.00e-01	0.2303	-0.842481	-0.1940383	67.95	TRPV5	transient receptor potential cation channel subfamily V member 5
105377023	5.52e-01	4.00e-01	0.1306	-0.8420953	-0.1099667	46.82	PDCD6IP-DT	PDCD6IP divergent transcript
5431	5.52e-01	4.00e-01	0.0433	-0.8421312	-0.0364747	3939.82	POLR2B	RNA polymerase II subunit B
8418	5.52e-01	4.00e-01	0.1182	0.8418825	0.0994853	571.27	CMAHP	cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene
8526	5.52e-01	4.00e-01	0.0995	-0.841832	-0.083752	892.83	DGKE	diacylglycerol kinase epsilon
23505	5.52e-01	4.00e-01	0.0824	-0.8416907	-0.0693672	1861.01	TMEM131	transmembrane protein 131
7726	5.52e-01	4.00e-01	0.0686	0.8415411	0.0576995	2441.88	TRIM26	tripartite motif containing 26
55703	5.52e-01	4.00e-01	0.0754	-0.8415591	-0.0634503	275.22	POLR3B	RNA polymerase III subunit B
101927380	5.52e-01	4.00e-01	0.1558	-0.8414735	-0.1311209	25.65	CARNMT1-AS1	CARNMT1 antisense RNA 1
149076	5.52e-01	4.00e-01	0.0715	-0.8411384	-0.0601799	1368.66	ZNF362	zinc finger protein 362
25777	5.52e-01	4.00e-01	0.0621	0.8410514	0.0522105	23014.27	SUN2	Sad1 and UNC84 domain containing 2
64224	5.52e-01	4.00e-01	0.0514	-0.8408107	-0.0432445	2883.82	HERPUD2	HERPUD family member 2
140735	5.52e-01	4.00e-01	0.0571	0.8408072	0.048027	4535.97	DYNLL2	dynein light chain LC8-type 2
55088	5.52e-01	4.01e-01	0.0841	-0.840658	-0.0707273	1475.57	CCDC186	coiled-coil domain containing 186
1201	5.53e-01	4.01e-01	0.0747	0.8404107	0.0628119	2130.89	CLN3	CLN3 lysosomal/endosomal transmembrane protein, battenin
1305	5.53e-01	4.01e-01	0.2732	0.8398031	0.2294503	59.01	COL13A1	collagen type XIII alpha 1 chain
101180901	5.53e-01	4.01e-01	0.0902	0.839622	0.0757607	110.32	IPO11-LRRC70	IPO11-LRRC70 readthrough
105371785	5.53e-01	4.01e-01	0.1842	-0.8395057	-0.1546238	26.18	LOC105371785	uncharacterized LOC105371785
79443	5.53e-01	4.01e-01	0.0819	-0.8394395	-0.0687822	1285.63	FYCO1	FYVE and coiled-coil domain autophagy adaptor 1
105369202	5.53e-01	4.01e-01	0.5116	0.8391429	0.4292702	36.32	LOC105369202	replaced by ID 102724279
10740	5.53e-01	4.01e-01	0.1797	0.8391453	0.1507976	23.81	RFPL1S	RFPL1 antisense RNA 1
107984655	5.54e-01	4.02e-01	0.1486	-0.8381825	-0.124568	16.62	LOC107984655	uncharacterized LOC107984655
105375884	5.54e-01	4.02e-01	0.1776	0.8378165	0.1487647	35.92	LOC105375884	uncharacterized LOC105375884
126298	5.54e-01	4.02e-01	0.0574	-0.8377329	-0.0481056	704.27	IRGQ	immunity related GTPase Q
105372793	5.55e-01	4.02e-01	0.1222	0.8372821	0.1023295	26.62	LOC105372793	uncharacterized LOC105372793
107985221	5.55e-01	4.03e-01	0.1401	-0.8371003	-0.1172698	76.32	LOC107985221	uncharacterized LOC107985221
80218	5.55e-01	4.03e-01	0.0509	-0.8369215	-0.0426224	3670.73	NAA50	N-alpha-acetyltransferase 50, NatE catalytic subunit
9441	5.55e-01	4.03e-01	0.0593	0.8367631	0.049616	694.31	MED26	mediator complex subunit 26
9382	5.55e-01	4.03e-01	0.0633	0.8364269	0.0529208	1383.24	COG1	component of oligomeric golgi complex 1
54495	5.55e-01	4.03e-01	0.1146	-0.8358793	-0.095832	2103.66	TMX3	thioredoxin related transmembrane protein 3
79901	5.56e-01	4.03e-01	0.1666	-0.8354477	-0.1392062	1624.48	CYBRD1	cytochrome b reductase 1
6627	5.56e-01	4.03e-01	0.07	-0.8355161	-0.0584631	835.71	SNRPA1	small nuclear ribonucleoprotein polypeptide A'
91862	5.56e-01	4.03e-01	0.2441	0.8354105	0.2039507	11.8	MARVELD3	MARVEL domain containing 3
6948	5.56e-01	4.03e-01	0.195	0.835497	0.1629588	242.48	TCN2	transcobalamin 2
140809	5.56e-01	4.04e-01	0.1711	0.835064	0.1429058	2630.56	SRXN1	sulfiredoxin 1
160897	5.56e-01	4.04e-01	0.1269	0.8348524	0.1059808	358.96	GPR180	G protein-coupled receptor 180
9360	5.56e-01	4.04e-01	0.1428	0.8346402	0.119213	2102.63	PPIG	peptidylprolyl isomerase G
102723407	5.56e-01	4.04e-01	0.4918	-0.8346432	-0.4104891	86.17	LOC102723407	immunoglobulin heavy variable 4-38-2-like
53833	5.56e-01	4.04e-01	0.1536	-0.8345577	-0.128158	22.09	IL20RB	interleukin 20 receptor subunit beta
51760	5.56e-01	4.04e-01	0.2246	-0.8344333	-0.1874533	70.64	SYT17	synaptotagmin 17
103091864	5.57e-01	4.04e-01	0.1318	0.8338284	0.1099004	30.17	SNHG22	small nucleolar RNA host gene 22
54877	5.57e-01	4.04e-01	0.114	-0.8336339	-0.0950737	2059.47	ZCCHC2	zinc finger CCHC-type containing 2
896	5.57e-01	4.05e-01	0.1012	0.8335675	0.0843916	13965.57	CCND3	cyclin D3
58526	5.57e-01	4.05e-01	0.102	-0.8332048	-0.0849711	5009.97	MID1IP1	MID1 interacting protein 1
200895	5.57e-01	4.05e-01	0.0817	-0.8327931	-0.0680245	342.82	DHFR2	dihydrofolate reductase 2
10492	5.57e-01	4.05e-01	0.0549	-0.8328602	-0.0457568	3553.12	SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein
22980	5.57e-01	4.05e-01	0.0702	0.832838	0.0584995	6079.64	TCF25	transcription factor 25
1762	5.57e-01	4.05e-01	0.0932	0.8327564	0.0776319	753.97	DMWD	DM1 locus, WD repeat containing
147463	5.57e-01	4.05e-01	0.2788	-0.832563	-0.2320869	9.91	ANKRD29	ankyrin repeat domain 29
7110	5.58e-01	4.05e-01	0.0764	-0.8320639	-0.0635398	2466.78	TMF1	TATA element modulatory factor 1
91603	5.58e-01	4.05e-01	0.0779	0.8320483	0.0647933	899.99	ZNF830	zinc finger protein 830
27175	5.58e-01	4.05e-01	0.0829	0.8320546	0.0689545	388.71	TUBG2	tubulin gamma 2
8897	5.58e-01	4.06e-01	0.1091	-0.8317793	-0.0907454	6859.19	MTMR3	myotubularin related protein 3
64130	5.58e-01	4.06e-01	0.1184	0.8313002	0.0983994	73.99	LIN7B	lin-7 homolog B, crumbs cell polarity complex component
83479	5.58e-01	4.06e-01	0.0645	0.8312129	0.053613	800.44	DDX59	DEAD-box helicase 59
105374842	5.58e-01	4.06e-01	0.2304	0.8309091	0.1914118	21.31	LOC105374842	uncharacterized LOC105374842
8826	5.58e-01	4.06e-01	0.1585	-0.830823	-0.1316477	18150.84	IQGAP1	IQ motif containing GTPase activating protein 1
10994	5.58e-01	4.06e-01	0.0598	0.8306599	0.0496546	777.83	ILVBL	ilvB acetolactate synthase like
57600	5.59e-01	4.06e-01	0.0884	-0.8301347	-0.0734058	518.08	FNIP2	folliculin interacting protein 2
283373	5.59e-01	4.06e-01	0.0599	-0.8301163	-0.0497286	2399.26	ANKRD52	ankyrin repeat domain 52
652966	5.59e-01	4.06e-01	0.1137	0.8300721	0.0943995	38.04	SNORD10	small nucleolar RNA, C/D box 10
27134	5.59e-01	4.07e-01	0.1218	0.8299673	0.1010947	280.12	TJP3	tight junction protein 3
3416	5.59e-01	4.07e-01	0.0621	-0.8295725	-0.0514917	753.59	IDE	insulin degrading enzyme
94101	5.59e-01	4.07e-01	0.0784	-0.8294279	-0.0650513	2049.39	ORMDL1	ORMDL sphingolipid biosynthesis regulator 1
101927164	5.60e-01	4.07e-01	0.0852	0.8288127	0.0705978	54.71	LOC101927164	uncharacterized LOC101927164
100996716	5.60e-01	4.07e-01	0.0971	-0.8285439	-0.080419	311.86	SEC22B2P	SEC22 homolog B2, pseudogene
55798	5.60e-01	4.07e-01	0.0613	-0.8284926	-0.0507584	594.36	METTL2B	methyltransferase 2B, methylcytidine
656	5.60e-01	4.08e-01	0.0839	0.8282575	0.0694712	266.3	BMP8B	bone morphogenetic protein 8b
54874	5.60e-01	4.08e-01	0.1645	0.8279627	0.1361731	96.56	FNBP1L	formin binding protein 1 like
102724951	5.60e-01	4.08e-01	0.3327	0.8279935	0.2755146	21.19	LOC102724951	uncharacterized LOC102724951
6559	5.60e-01	4.08e-01	0.2237	0.8278208	0.1852046	48.37	SLC12A3	solute carrier family 12 member 3
55786	5.60e-01	4.08e-01	0.2806	-0.8273937	-0.2321473	38.15	ZNF415	zinc finger protein 415
7039	5.61e-01	4.08e-01	0.157	-0.8267457	-0.1297828	999.19	TGFA	transforming growth factor alpha
10636	5.61e-01	4.08e-01	0.0842	-0.826672	-0.0695742	8631.65	RGS14	regulator of G protein signaling 14
9069	5.61e-01	4.08e-01	0.1567	-0.8267691	-0.1295876	59.96	CLDN12	claudin 12
406886	5.61e-01	4.08e-01	0.1525	-0.8268489	-0.1260544	56.83	MIRLET7D	microRNA let-7d
55147	5.61e-01	4.08e-01	0.0982	-0.8266653	-0.0811494	5583.94	RBM23	RNA binding motif protein 23
79839	5.61e-01	4.08e-01	0.1883	-0.8267635	-0.1556697	26.09	CCDC102B	coiled-coil domain containing 102B
3123	5.61e-01	4.09e-01	0.1406	0.8263804	0.1162173	10318.73	HLA-DRB1	major histocompatibility complex, class II, DR beta 1
64754	5.61e-01	4.09e-01	0.078	0.8262944	0.0644896	202.17	SMYD3	SET and MYND domain containing 3
222161	5.61e-01	4.09e-01	0.0843	0.8261762	0.0696595	492.95	DKFZP586I1420	uncharacterized protein DKFZp586I1420
100500812	5.61e-01	4.09e-01	0.2178	-0.8260338	-0.1798784	13.16	MIR3677	microRNA 3677
692225	5.61e-01	4.09e-01	0.1967	0.8259787	0.1624735	11.68	SNORD94	small nucleolar RNA, C/D box 94
4358	5.61e-01	4.09e-01	0.046	-0.8258802	-0.0379602	1423.9	MPV17	mitochondrial inner membrane protein MPV17
5372	5.61e-01	4.09e-01	0.0799	0.825819	0.0659624	604.31	PMM1	phosphomannomutase 1
1238	5.61e-01	4.09e-01	0.2767	0.8256318	0.2284173	14.42	ACKR2	atypical chemokine receptor 2
9797	5.61e-01	4.09e-01	0.053	0.8255005	0.0437479	3468.93	TATDN2	TatD DNase domain containing 2
64781	5.61e-01	4.09e-01	0.0413	0.8251662	0.0340621	7008.87	CERK	ceramide kinase
84146	5.62e-01	4.09e-01	0.1136	-0.8249482	-0.0936947	1417.27	ZNF644	zinc finger protein 644
112464	5.62e-01	4.09e-01	0.3363	0.8249218	0.2773884	29.3	CAVIN3	caveolae associated protein 3
107985409	5.62e-01	4.09e-01	0.1913	0.8249101	0.1577667	347.74	LOC107985409	uncharacterized LOC107985409
101929639	5.62e-01	4.10e-01	0.1127	-0.8247463	-0.0929497	179.85	B4GALT1-AS1	B4GALT1 antisense RNA 1
984	5.62e-01	4.10e-01	0.0701	-0.8246019	-0.0578388	2905.43	CDK11B	cyclin dependent kinase 11B
25865	5.62e-01	4.10e-01	0.1034	0.8240473	0.0852217	5936.48	PRKD2	protein kinase D2
503542	5.62e-01	4.10e-01	0.0964	0.8239074	0.079384	117.54	SPRN	shadow of prion protein
9344	5.62e-01	4.10e-01	0.0527	0.8238376	0.0434014	3434.85	TAOK2	TAO kinase 2
22849	5.62e-01	4.10e-01	0.0785	-0.8234702	-0.0646201	349.13	CPEB3	cytoplasmic polyadenylation element binding protein 3
105374852	5.63e-01	4.10e-01	0.1934	0.8231992	0.1591717	24.1	LOC105374852	uncharacterized LOC105374852
84955	5.63e-01	4.11e-01	0.1549	0.8226565	0.1274073	325.64	NUDCD1	NudC domain containing 1
81	5.63e-01	4.11e-01	0.1472	0.8224936	0.1210674	9896.5	ACTN4	actinin alpha 4
8881	5.63e-01	4.11e-01	0.0766	0.822282	0.0629726	1679.98	CDC16	cell division cycle 16
116115	5.63e-01	4.11e-01	0.0649	0.8222884	0.0533565	576.72	ZNF526	zinc finger protein 526
393	5.63e-01	4.11e-01	0.0484	-0.8222593	-0.0398228	19376.59	ARHGAP4	Rho GTPase activating protein 4
285830	5.64e-01	4.11e-01	0.0831	-0.8214352	-0.068275	283	HLA-F-AS1	HLA-F antisense RNA 1
100874235	5.64e-01	4.12e-01	0.1358	-0.8211153	-0.1114873	45.38	CACNA1C-AS2	CACNA1C antisense RNA 2
7553	5.64e-01	4.12e-01	0.052	-0.8209237	-0.0427259	848.64	ZNF7	zinc finger protein 7
84135	5.64e-01	4.12e-01	0.0747	0.820769	0.0613234	358.78	UTP15	UTP15 small subunit processome component
83448	5.64e-01	4.12e-01	0.1176	-0.8205677	-0.0965107	1159.42	PUS7L	pseudouridine synthase 7 like
131118	5.64e-01	4.12e-01	0.1159	0.8203465	0.0950781	391.43	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
106635525	5.64e-01	4.12e-01	0.1296	0.8202905	0.1062739	85.01	SNORA92	small nucleolar RNA, H/ACA box 92
197259	5.64e-01	4.12e-01	0.0854	0.8202351	0.0700689	2726.84	MLKL	mixed lineage kinase domain like pseudokinase
51132	5.65e-01	4.12e-01	0.0735	-0.8199247	-0.0602273	2801.61	RLIM	ring finger protein, LIM domain interacting
84693	5.65e-01	4.12e-01	0.118	0.8197425	0.0967194	165.25	MCEE	methylmalonyl-CoA epimerase
85015	5.65e-01	4.12e-01	0.1151	-0.8196069	-0.094312	420.58	USP45	ubiquitin specific peptidase 45
25850	5.65e-01	4.12e-01	0.1046	-0.8195931	-0.0857524	316.97	ZNF345	zinc finger protein 345
55843	5.65e-01	4.12e-01	0.071	0.8195066	0.0581782	3435.39	ARHGAP15	Rho GTPase activating protein 15
3742	5.65e-01	4.13e-01	0.1478	-0.8191854	-0.1210672	62.24	KCNA6	potassium voltage-gated channel subfamily A member 6
5909	5.65e-01	4.13e-01	0.5085	0.8188384	0.4164049	121.35	RAP1GAP	RAP1 GTPase activating protein
201294	5.65e-01	4.13e-01	0.1012	0.818716	0.0828265	10852.65	UNC13D	unc-13 homolog D
200162	5.65e-01	4.13e-01	0.0885	-0.8185973	-0.072416	56.2	SPAG17	sperm associated antigen 17
1738	5.65e-01	4.13e-01	0.0808	0.8185174	0.0661018	1240.33	DLD	dihydrolipoamide dehydrogenase
84000	5.65e-01	4.13e-01	0.0878	-0.8184158	-0.0718436	106.34	TMPRSS13	transmembrane serine protease 13
9365	5.65e-01	4.13e-01	0.2296	-0.8184021	-0.1879257	28.68	KL	klotho
55759	5.66e-01	4.13e-01	0.0767	-0.8180129	-0.0627565	500.58	WDR12	WD repeat domain 12
101930307	5.66e-01	4.13e-01	0.1001	-0.8180604	-0.0818982	473.59	LOC101930307	
1486	5.66e-01	4.13e-01	0.1258	-0.8179294	-0.1028998	3064.11	CTBS	chitobiase
7767	5.66e-01	4.13e-01	0.0866	-0.8178944	-0.07082	1206.01	ZNF224	zinc finger protein 224
107984932	5.66e-01	4.14e-01	0.2187	-0.8176311	-0.1788129	40.81	LOC107984932	
105370677	5.66e-01	4.14e-01	0.213	-0.8176617	-0.1741376	15.42	LOC105370677	uncharacterized LOC105370677
81545	5.66e-01	4.14e-01	0.0676	-0.8174369	-0.0552699	2364.47	FBXO38	F-box protein 38
26261	5.66e-01	4.14e-01	0.1132	0.8174299	0.0925173	67.97	FBXO24	F-box protein 24
112267970	5.66e-01	4.14e-01	0.1182	-0.8170225	-0.0965378	154.93	LOC112267970	uncharacterized LOC112267970
84445	5.66e-01	4.14e-01	0.0619	0.8169474	0.0505482	879.21	LZTS2	leucine zipper tumor suppressor 2
225	5.66e-01	4.14e-01	0.1357	-0.81696	-0.1108839	791.05	ABCD2	ATP binding cassette subfamily D member 2
599	5.66e-01	4.14e-01	0.0939	0.8167659	0.0767284	322.89	BCL2L2	BCL2 like 2
11021	5.66e-01	4.14e-01	0.0818	0.8164694	0.0667859	4598.09	RAB35	RAB35, member RAS oncogene family
79109	5.66e-01	4.14e-01	0.0599	0.8162887	0.048897	1875.37	MAPKAP1	MAPK associated protein 1
5555	5.66e-01	4.14e-01	0.1895	-0.8161653	-0.1546864	13.02	PRH2	proline rich protein HaeIII subfamily 2
84650	5.67e-01	4.14e-01	0.099	0.8161016	0.0807542	387.26	EBPL	EBP like
2875	5.67e-01	4.14e-01	0.1718	-0.816039	-0.1401628	61.33	GPT	glutamic--pyruvic transaminase
6016	5.67e-01	4.15e-01	0.0979	0.815955	0.07986	2232.63	RIT1	Ras like without CAAX 1
54505	5.67e-01	4.15e-01	0.0615	-0.8157901	-0.050133	894.31	DHX29	DExH-box helicase 29
6611	5.67e-01	4.15e-01	0.068	-0.8155592	-0.055488	1474.39	SMS	spermine synthase
286101	5.67e-01	4.15e-01	0.0722	-0.8154032	-0.0588663	534.04	ZNF252P	zinc finger protein 252, pseudogene
22821	5.67e-01	4.15e-01	0.0725	-0.8151539	-0.0591174	7598.84	RASA3	RAS p21 protein activator 3
284161	5.67e-01	4.15e-01	0.0894	0.8150004	0.0728508	116.7	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1
4691	5.67e-01	4.15e-01	0.0782	-0.8146451	-0.0637184	8664.64	NCL	nucleolin
221472	5.67e-01	4.15e-01	0.0848	-0.8145983	-0.0691134	4393.84	FGD2	FYVE, RhoGEF and PH domain containing 2
7766	5.67e-01	4.15e-01	0.1062	-0.8147118	-0.0865197	204.11	ZNF223	zinc finger protein 223
11255	5.67e-01	4.15e-01	0.2741	-0.8146952	-0.2232997	11.29	HRH3	histamine receptor H3
100507206	5.67e-01	4.15e-01	0.2402	0.8143147	0.1955837	32.4	LINC00943	long intergenic non-protein coding RNA 943
23262	5.67e-01	4.16e-01	0.0891	-0.8140632	-0.0724963	2507.71	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2
85390	5.67e-01	4.16e-01	0.1632	-0.8141344	-0.1328904	19	SNORD14D	small nucleolar RNA, C/D box 14D
2547	5.67e-01	4.16e-01	0.0924	0.8140943	0.0752625	7476.25	XRCC6	X-ray repair cross complementing 6
23654	5.67e-01	4.16e-01	0.1169	0.8140953	0.0952059	4927.01	PLXNB2	plexin B2
57019	5.67e-01	4.16e-01	0.0632	-0.8138979	-0.0514129	1015.37	CIAPIN1	cytokine induced apoptosis inhibitor 1
101927720	5.67e-01	4.16e-01	0.2473	0.8139405	0.2012522	12.32	ZNF793-AS1	ZNF793 antisense RNA 1 (head to head)
113835	5.68e-01	4.16e-01	0.1927	-0.8138143	-0.1568536	75.64	ZNF257	zinc finger protein 257
54532	5.68e-01	4.16e-01	0.1855	-0.8137395	-0.1509231	712.16	USP53	ubiquitin specific peptidase 53
100874323	5.68e-01	4.16e-01	0.2101	0.8134911	0.1709448	11	HOXA10-AS	HOXA10 antisense RNA
107987210	5.68e-01	4.16e-01	0.3128	0.8134658	0.2544459	15.09	LOC107987210	replaced by ID 102724945
414062	5.68e-01	4.16e-01	0.3806	-0.8133468	-0.3095402	178.46	CCL3L3	C-C motif chemokine ligand 3 like 3
7879	5.68e-01	4.16e-01	0.1154	0.8132398	0.0938342	11273.63	RAB7A	RAB7A, member RAS oncogene family
54965	5.68e-01	4.16e-01	0.0993	-0.8127349	-0.0807138	1665.14	PIGX	phosphatidylinositol glycan anchor biosynthesis class X
2356	5.68e-01	4.16e-01	0.0564	0.8127722	0.0458745	1569.12	FPGS	folylpolyglutamate synthase
9701	5.68e-01	4.16e-01	0.042	0.8127824	0.0341269	4143.93	PPP6R2	protein phosphatase 6 regulatory subunit 2
138429	5.68e-01	4.17e-01	0.2187	0.8123366	0.1776544	40.87	PIP5KL1	phosphatidylinositol-4-phosphate 5-kinase like 1
126695	5.68e-01	4.17e-01	0.1236	-0.812164	-0.1003743	61.75	KDF1	keratinocyte differentiation factor 1
100506321	5.68e-01	4.17e-01	0.0763	0.8122145	0.0619335	772.91	LOC100506321	uncharacterized LOC100506321
5442	5.69e-01	4.17e-01	0.0677	-0.8118849	-0.0549589	2825.73	POLRMT	RNA polymerase mitochondrial
1730	5.69e-01	4.17e-01	0.1011	0.8118737	0.0821068	503.82	DIAPH2	diaphanous related formin 2
92	5.69e-01	4.17e-01	0.0967	0.8117999	0.0785133	385.81	ACVR2A	activin A receptor type 2A
339855	5.69e-01	4.17e-01	0.1501	-0.8115157	-0.1218441	353.78	KY	kyphoscoliosis peptidase
728568	5.69e-01	4.17e-01	0.107	0.8115028	0.0868415	141.35	UQCC6	ubiquinol-cytochrome c reductase complex assembly factor 6
26149	5.69e-01	4.17e-01	0.1458	-0.8112273	-0.1182451	143.98	ZNF658	zinc finger protein 658
100134938	5.69e-01	4.17e-01	0.1485	-0.8109332	-0.120413	1147.97	UPK3BL1	uroplakin 3B like 1
6310	5.69e-01	4.18e-01	0.0942	0.8105269	0.0763726	2883.5	ATXN1	ataxin 1
5064	5.69e-01	4.18e-01	0.4717	-0.8103771	-0.3822292	12.92	PALM	paralemmin
8829	5.70e-01	4.18e-01	0.2576	0.8101041	0.2086471	64.08	NRP1	neuropilin 1
28955	5.70e-01	4.18e-01	0.0698	-0.8099674	-0.0564974	934.06	DEXI	Dexi homolog
9994	5.70e-01	4.18e-01	0.1188	-0.8098709	-0.096177	1182.49	CASP8AP2	caspase 8 associated protein 2
81875	5.70e-01	4.18e-01	0.0589	0.8091888	0.0476358	1884.17	ISG20L2	interferon stimulated exonuclease gene 20 like 2
127396	5.70e-01	4.19e-01	0.1232	0.80867	0.0995993	106.54	ZNF684	zinc finger protein 684
102465879	5.70e-01	4.19e-01	0.181	0.8086788	0.1463618	39.94	MIR8085	microRNA 8085
143471	5.71e-01	4.19e-01	0.2998	-0.8082941	-0.2422978	13.57	PSMA8	proteasome 20S subunit alpha 8
100507250	5.71e-01	4.19e-01	0.1493	0.8082072	0.1206488	27.2	LOC100507250	uncharacterized LOC100507250
284459	5.71e-01	4.19e-01	0.0581	-0.8081628	-0.0469282	1316.47	ZNF875	zinc finger protein 875
222643	5.71e-01	4.19e-01	0.0827	-0.8077537	-0.0668264	300.43	UNC5CL	unc-5 family C-terminal like
64091	5.71e-01	4.19e-01	0.0971	-0.8075309	-0.0783977	118.41	POPDC2	popeye domain containing 2
80321	5.71e-01	4.19e-01	0.1449	0.8074918	0.1170261	119.3	CEP70	centrosomal protein 70
55308	5.71e-01	4.19e-01	0.0553	-0.8076028	-0.0446653	1199.14	DDX19A	DEAD-box helicase 19A
23163	5.71e-01	4.19e-01	0.063	-0.8075413	-0.0508486	3565.27	GGA3	golgi associated, gamma adaptin ear containing, ARF binding protein 3
79896	5.71e-01	4.19e-01	0.1091	-0.8073872	-0.088048	215.2	THNSL1	threonine synthase like 1
2747	5.71e-01	4.19e-01	0.2067	0.8073307	0.1668452	10.35	GLUD2	glutamate dehydrogenase 2
100616364	5.71e-01	4.20e-01	0.1578	-0.8071469	-0.1273597	28.87	MIR4785	microRNA 4785
8821	5.71e-01	4.20e-01	0.1305	-0.8069863	-0.105273	1981.52	INPP4B	inositol polyphosphate-4-phosphatase type II B
2526	5.71e-01	4.20e-01	0.0791	0.8068191	0.0638156	620.9	FUT4	fucosyltransferase 4
9499	5.71e-01	4.20e-01	0.1973	-0.8067098	-0.1592032	20.8	MYOT	myotilin
84503	5.72e-01	4.20e-01	0.0888	-0.8064008	-0.0715751	208.76	ZNF527	zinc finger protein 527
142678	5.72e-01	4.20e-01	0.086	-0.8060551	-0.069305	3627.51	MIB2	MIB E3 ubiquitin protein ligase 2
22872	5.72e-01	4.20e-01	0.096	-0.8055543	-0.077356	2519.18	SEC31A	SEC31 homolog A, COPII coat complex component
137492	5.72e-01	4.20e-01	0.0392	0.8056456	0.0316053	884.4	VPS37A	VPS37A subunit of ESCRT-I
124411	5.72e-01	4.21e-01	0.0872	0.8055375	0.0702031	269.3	KRBOX5	KRAB box domain containing 5
9560	5.72e-01	4.20e-01	0.2109	0.8056065	0.1699284	198.07	CCL4L2	C-C motif chemokine ligand 4 like 2
51279	5.72e-01	4.21e-01	0.1146	0.8054632	0.0922683	3958.6	C1RL	complement C1r subcomponent like
57654	5.72e-01	4.21e-01	0.1201	-0.8051332	-0.0967245	1582.83	UVSSA	UV stimulated scaffold protein A
246269	5.72e-01	4.21e-01	0.097	0.8050273	0.078093	81.92	AFG1L	AFG1 like ATPase
105371762	5.72e-01	4.21e-01	0.1187	0.8050026	0.0955602	92.38	LOC105371762	uncharacterized LOC105371762
28480	5.72e-01	4.21e-01	0.2925	-0.8049361	-0.2354287	10.51	IGHJ2P	immunoglobulin heavy joining 2P (pseudogene)
23381	5.72e-01	4.21e-01	0.087	0.804787	0.0699958	4779.12	SMG5	SMG5 nonsense mediated mRNA decay factor
65125	5.72e-01	4.21e-01	0.1284	0.8047796	0.1033265	6327.19	WNK1	WNK lysine deficient protein kinase 1
